89380.00,-0.02,0.02,1.02,152,
89427.00,0.00,0.03,0.98,150,
89468.00,-0.03,0.02,1.00,148,
89510.00,-0.02,0.02,0.98,149,
89553.00,0.00,-0.02,1.02,149,
89597.00,0.02,-0.03,1.00,152,
89640.00,0.03,-0.02,1.00,150,
89682.00,0.02,0.00,1.00,150,
89724.00,0.02,0.03,0.98,148,
89768.00,0.00,0.05,1.00,153,
89810.00,-0.02,0.05,0.97,149,
89854.00,0.00,0.02,1.02,152,
89897.00,-0.02,-0.02,1.02,151,
89942.00,0.00,0.00,1.00,150,
89984.00,0.03,-0.03,1.02,150,
90025.00,0.03,-0.02,1.00,151,
90068.00,0.00,0.03,0.98,151,
90130.00,-0.02,0.02,1.02,151,
90175.00,-0.03,0.05,1.00,150,
90217.00,-0.03,0.03,1.02,150,
90260.00,-0.02,0.00,1.00,153,
90303.00,0.02,0.00,1.02,152,
90345.00,0.00,-0.02,1.02,150,
90387.00,0.00,0.00,1.00,150,
90434.00,0.00,0.02,1.02,149,
90479.00,-0.02,0.02,1.02,149,
90521.00,0.00,0.02,1.02,151,
90564.00,-0.02,0.03,0.98,151,
90606.00,0.00,0.02,1.00,150,
90648.00,0.02,0.00,1.00,152,
90690.00,0.00,-0.02,1.00,151,
90733.00,0.02,0.02,1.00,150,
90777.00,0.02,0.00,1.02,152,
90819.00,0.00,0.02,1.02,150,
90862.00,0.02,0.02,1.00,150,
90905.00,-0.02,0.03,1.00,149,
90947.00,-0.02,0.02,1.00,149,
90997.00,0.02,0.00,1.00,152,
91080.00,0.03,0.00,1.02,150,
91132.00,0.00,-0.02,1.00,151,
91175.00,0.00,0.00,1.00,150,
91217.00,-0.02,0.05,1.00,151,
91260.00,0.00,0.03,1.02,150,
91303.00,0.02,0.02,1.02,151,
91345.00,0.02,0.02,0.98,153,
91387.00,0.00,-0.02,1.02,151,
91430.00,0.03,0.00,0.98,150,
91475.00,0.02,0.00,1.00,151,
91517.00,-0.02,0.00,1.00,151,
91560.00,0.00,0.00,1.02,149,
91602.00,0.02,0.03,1.00,149,
91655.00,-0.02,0.00,1.02,151,
91698.00,0.02,-0.02,1.00,150,
91741.00,0.02,0.00,1.02,149,
91783.00,0.03,0.00,1.02,149,
91825.00,0.02,0.00,1.02,153,
91867.00,-0.02,0.00,1.02,153,
91910.00,-0.02,0.02,1.02,149,
91974.00,-0.02,0.03,1.00,148,
92016.00,0.00,0.00,1.02,147,
92058.00,-0.02,-0.02,0.98,150,
92101.00,0.00,0.02,1.00,152,
92143.00,-0.02,0.00,1.03,150,
92186.00,0.00,0.00,1.02,151,
92227.00,0.02,0.03,1.02,151,
92272.00,-0.03,0.02,0.98,150,
92314.00,-0.02,0.00,1.02,153,
92357.00,-0.02,0.00,1.00,152,
92399.00,0.00,0.00,1.00,154,
92442.00,0.03,0.00,1.03,151,
92484.00,0.02,0.00,1.03,150,
92526.00,0.02,0.00,1.00,149,
92575.00,0.00,0.03,0.98,148,
92617.00,-0.02,0.00,0.98,147,
92660.00,-0.02,0.02,0.98,146,
92703.00,0.00,-0.02,1.02,154,
92745.00,0.02,-0.02,1.00,150,
92788.00,0.02,0.02,1.02,150,
92830.00,0.02,0.00,0.98,151,
92874.00,0.02,0.02,1.02,151,
92936.00,-0.03,0.00,1.02,149,
92978.00,0.00,0.02,1.02,150,
93020.00,-0.02,0.00,1.02,149,
93063.00,-0.02,-0.02,1.02,150,
93108.00,0.00,0.00,1.02,148,
93173.00,0.00,0.00,0.98,149,
93221.00,0.02,0.00,0.98,151,
93263.00,-0.02,-0.02,1.00,151,
93307.00,0.00,-0.02,1.00,150,
93351.00,0.02,0.00,1.00,151,
93393.00,0.00,0.02,1.00,155,
93438.00,0.00,-0.02,1.00,150,
93484.00,0.02,0.02,0.98,148,
93526.00,0.02,0.03,1.00,151,
93568.00,0.00,0.02,1.00,152,
93611.00,0.02,0.02,1.00,153,
93652.00,0.02,0.00,1.00,149,
93694.00,0.00,0.00,1.00,150,
93736.00,0.00,-0.02,1.00,150,
93780.00,0.00,-0.02,1.00,151,
93843.00,0.00,0.03,1.02,151,
93885.00,0.02,0.03,1.00,152,
93928.00,0.02,0.03,1.02,150,
93970.00,0.02,0.02,1.02,151,
94013.00,0.02,0.00,1.00,147,
94055.00,0.00,0.02,1.00,150,
94098.00,0.00,0.00,1.02,149,
94152.00,0.02,0.00,1.00,153,
94201.00,0.00,0.03,1.00,150,
94244.00,0.02,0.03,1.00,149,
94287.00,0.00,0.03,1.00,150,
94329.00,0.02,0.00,1.02,150,
94374.00,0.00,-0.02,1.02,153,
94416.00,0.00,-0.02,0.98,152,
94460.00,0.00,0.02,1.02,149,
94502.00,0.00,0.00,1.00,155,
94544.00,-0.02,0.02,1.00,150,
94588.00,0.00,0.02,1.00,150,
94630.00,0.00,0.02,1.02,151,
94674.00,0.03,0.00,1.02,149,
94716.00,0.02,-0.02,1.02,155,
94759.00,0.00,0.00,1.00,151,
94822.00,-0.02,-0.02,1.03,150,
94865.00,-0.02,-0.02,1.00,149,
94908.00,0.00,0.03,1.00,151,
94950.00,0.02,0.02,1.02,151,
94994.00,0.00,0.03,1.03,151,
95036.00,0.02,-0.02,1.02,154,
95079.00,0.00,0.02,1.00,151,
95121.00,0.00,0.00,0.98,148,
95163.00,0.00,-0.02,1.03,149,
95206.00,0.00,0.00,1.02,151,
95248.00,0.02,0.02,0.98,149,
95292.00,0.02,0.03,1.00,150,
95355.00,0.00,0.02,1.00,149,
95418.00,0.02,0.02,1.00,151,
95460.00,0.00,-0.02,1.00,150,
95503.00,-0.02,-0.02,1.00,151,
95546.00,0.00,0.00,1.00,149,
95589.00,-0.02,-0.02,1.00,150,
95632.00,-0.02,0.03,1.02,150,
95675.00,0.00,0.02,1.00,151,
95717.00,0.02,0.02,1.00,151,
95778.00,0.00,-0.02,1.00,149,
95822.00,0.00,-0.03,1.00,149,
95866.00,-0.02,0.00,1.03,148,
95909.00,0.00,0.00,1.00,150,
95953.00,0.00,0.02,1.02,152,
95996.00,0.00,0.03,0.98,151,
96038.00,0.02,0.03,1.00,149,
96080.00,-0.02,0.03,1.00,150,
96123.00,0.00,0.00,1.02,151,
96166.00,0.00,-0.02,1.00,149,
96208.00,-0.02,-0.05,1.00,151,
96251.00,0.02,-0.02,1.00,151,
96294.00,-0.02,0.00,1.02,149,
96337.00,-0.03,0.00,1.02,149,
96379.00,0.00,0.02,1.00,150,
96422.00,0.00,0.00,1.03,149,
96464.00,0.02,0.03,1.00,153,
96507.00,0.05,-0.02,0.98,148,
96550.00,0.02,0.00,1.02,150,
96592.00,0.00,0.00,1.02,151,
96634.00,-0.02,0.00,1.02,149,
96697.00,-0.02,0.02,1.00,149,
96739.00,-0.02,0.02,0.98,149,
96784.00,0.00,-0.02,1.02,149,
96826.00,0.03,0.02,1.00,150,
96868.00,0.00,-0.02,1.00,150,
96910.00,0.00,0.00,1.02,149,
96953.00,-0.02,0.02,1.00,149,
96997.00,-0.05,0.03,1.00,150,
97038.00,-0.02,0.03,1.02,149,
97083.00,0.00,0.02,1.02,151,
97127.00,0.00,-0.02,1.00,151,
97172.00,0.03,0.00,1.00,149,
97214.00,0.03,-0.02,1.00,151,
97256.00,-0.02,-0.02,1.00,149,
97299.00,-0.03,0.00,0.98,150,
97342.00,-0.02,0.02,1.00,151,
97405.00,-0.03,0.02,0.98,149,
97468.00,0.02,0.00,1.00,151,
97537.00,0.02,0.00,1.02,149,
97579.00,0.03,0.00,1.00,151,
97622.00,0.02,0.02,0.98,150,
97664.00,0.00,0.02,1.00,151,
97708.00,-0.03,0.02,1.02,151,
97750.00,0.00,0.02,1.02,151,
97792.00,0.00,-0.02,1.00,149,
97835.00,0.00,-0.05,0.98,150,
97876.00,0.02,-0.02,1.00,148,
97918.00,0.00,0.02,1.02,149,
97961.00,0.00,0.05,0.98,150,
98009.00,-0.02,0.05,1.00,150,
98053.00,-0.03,0.02,1.00,150,
98095.00,0.02,0.02,0.98,149,
98157.00,0.02,-0.06,1.02,152,
98199.00,0.02,-0.03,0.98,148,
98242.00,0.02,-0.03,1.00,151,
98286.00,-0.02,0.02,1.00,149,
98330.00,0.00,0.08,1.02,149,
98372.00,-0.02,0.05,1.00,150,
98415.00,-0.02,0.03,1.00,148,
98457.00,0.00,-0.02,1.00,149,
98500.00,0.00,-0.03,1.00,150,
98543.00,0.02,-0.05,1.00,152,
98586.00,0.00,-0.03,1.00,150,
98628.00,0.00,0.03,0.98,149,
98670.00,-0.02,0.06,1.00,151,
98712.00,-0.02,0.08,1.00,149,
98755.00,0.00,0.05,1.00,151,
98796.00,0.00,-0.02,1.00,150,
98859.00,0.03,-0.05,1.02,150,
98902.00,0.02,-0.05,0.98,149,
98945.00,0.00,0.00,1.00,151,
98985.00,-0.02,0.02,1.00,151,
99028.00,-0.02,0.05,1.00,150,
99070.00,-0.02,0.05,1.00,152,
99112.00,0.00,0.03,1.02,152,
99154.00,0.02,0.00,1.02,152,
99197.00,0.05,-0.03,1.00,150,
99240.00,0.02,-0.03,1.02,149,
99283.00,0.00,-0.02,1.02,149,
99325.00,0.00,0.03,1.00,151,
99367.00,-0.03,0.05,1.00,151,
99408.00,-0.02,0.03,1.00,151,
99451.00,0.02,0.03,1.00,149,
99494.00,0.02,0.00,0.98,149,
99556.00,0.03,-0.03,1.02,150,
99598.00,0.02,-0.05,1.02,150,
99652.00,-0.05,-0.02,0.98,151,
99712.00,-0.03,0.02,1.02,146,
99755.00,-0.03,0.03,1.00,149,
99798.00,0.00,0.03,0.98,150,
99841.00,0.03,0.02,1.00,150,
99881.00,0.03,-0.02,1.02,149,
99924.00,0.02,-0.02,1.02,149,
99968.00,0.02,-0.03,0.98,150,
100009.00,-0.03,0.00,1.00,149,
100052.00,-0.03,0.00,1.02,149,
100097.00,-0.03,0.02,1.02,150,
100139.00,0.00,0.06,1.02,149,
100202.00,0.00,0.02,1.02,149,
100244.00,0.03,0.00,1.00,147,
100306.00,0.02,-0.03,1.02,148,
100349.00,0.00,0.00,1.03,146,
100393.00,-0.02,0.00,1.00,150,
100435.00,-0.05,0.03,0.98,149,
100477.00,-0.02,0.03,1.02,149,
100519.00,0.00,0.02,1.02,149,
100562.00,0.03,0.02,1.00,150,
100604.00,0.02,0.00,1.02,149,
100647.00,0.03,-0.02,1.00,149,
100691.00,0.00,0.00,1.00,150,
100733.00,-0.02,0.00,1.00,149,
100776.00,-0.05,0.00,1.00,150,
100818.00,-0.03,0.03,1.02,150,
100861.00,0.02,0.02,1.02,148,
100903.00,0.00,0.02,1.02,149,
100945.00,0.06,0.02,1.02,149,
100996.00,0.03,0.02,0.98,151,
101037.00,0.03,0.00,1.00,149,
101081.00,-0.02,0.00,1.00,149,
101123.00,-0.06,0.02,1.02,150,
101166.00,-0.02,0.00,0.98,149,
101208.00,-0.02,0.02,1.03,149,
101251.00,0.00,0.00,1.00,150,
101295.00,0.03,0.00,1.00,151,
101337.00,0.02,0.02,1.00,149,
101379.00,0.02,-0.02,1.02,149,
101422.00,0.00,-0.02,1.00,150,
101464.00,-0.02,0.00,1.00,148,
101507.00,-0.02,0.00,1.00,148,
101549.00,-0.05,0.02,1.00,149,
101594.00,0.00,0.03,0.98,149,
101636.00,0.00,0.03,1.00,148,
101746.00,0.02,-0.02,1.00,150,
101919.00,-0.03,0.05,1.03,148,
101962.00,-0.02,0.03,1.02,151,
102004.00,0.02,0.00,0.98,151,
102046.00,0.03,0.00,0.98,153,
102088.00,0.03,-0.02,1.02,150,
102131.00,0.02,0.00,1.00,149,
102174.00,0.00,-0.02,1.00,153,
102217.00,-0.03,0.00,1.02,148,
102259.00,-0.03,0.02,1.02,150,
102303.00,-0.02,0.02,1.02,149,
102345.00,0.00,0.02,1.00,147,
102387.00,0.03,0.02,1.02,151,
102429.00,0.05,-0.02,1.00,150,
102473.00,0.02,-0.02,1.02,150,
102567.00,-0.05,0.02,1.00,152,
102609.00,-0.02,-0.02,0.98,152,
102652.00,-0.02,0.02,1.00,148,
102694.00,0.00,0.02,1.02,151,
102736.00,0.03,-0.02,0.98,148,
102779.00,0.03,0.02,1.02,150,
102821.00,0.03,0.00,1.02,150,
102863.00,0.00,-0.02,1.02,149,
102906.00,-0.03,0.00,1.00,147,
102948.00,-0.03,0.00,0.98,150,
102991.00,-0.03,0.00,0.97,151,
103033.00,0.00,0.00,1.00,147,
103077.00,0.02,0.02,1.00,152,
103119.00,0.03,0.03,1.02,149,
103162.00,0.02,0.03,0.98,148,
103204.00,0.02,0.02,1.02,149,
103247.00,-0.02,0.00,1.00,149,
103289.00,-0.03,0.00,1.00,148,
103332.00,-0.02,0.00,1.00,148,
103376.00,-0.02,0.00,1.02,152,
103420.00,0.02,0.02,1.02,152,
103462.00,0.03,0.00,1.02,151,
103504.00,0.02,0.02,1.00,148,
103546.00,0.03,0.03,1.00,150,
103588.00,0.02,0.00,1.02,147,
103630.00,-0.02,0.02,1.00,150,
103686.00,-0.02,0.00,1.00,149,
103728.00,-0.03,0.00,1.00,150,
103771.00,0.02,0.02,1.00,149,
103814.00,0.03,0.02,1.00,150,
103882.00,0.02,0.02,1.00,151,
104032.00,-0.03,0.02,1.02,149,
104075.00,-0.02,-0.02,0.98,148,
104117.00,0.00,0.02,1.00,149,
104160.00,0.03,0.00,1.02,146,
104202.00,0.03,0.02,1.00,149,
104245.00,0.02,0.02,1.00,150,
104287.00,0.02,0.03,0.98,148,
104329.00,0.00,0.03,1.00,148,
104371.00,-0.05,0.03,0.98,151,
104414.00,-0.02,-0.02,1.00,147,
104457.00,0.02,-0.03,1.02,147,
104500.00,0.00,-0.02,1.03,151,
104542.00,0.03,0.02,0.98,150,
104586.00,0.02,0.02,1.02,152,
104628.00,-0.02,0.02,1.00,150,
104671.00,-0.02,0.02,1.02,152,
104713.00,-0.02,0.00,1.03,150,
104755.00,-0.03,0.00,1.00,149,
104797.00,0.00,-0.02,0.98,148,
104840.00,0.00,-0.02,1.00,151,
104884.00,0.00,0.02,1.00,149,
104927.00,0.00,0.03,1.02,146,
104970.00,0.03,0.02,1.00,148,
105015.00,0.00,0.02,1.00,148,
105056.00,-0.02,0.03,1.00,150,
105099.00,-0.02,0.00,1.02,150,
105143.00,0.00,0.00,1.00,149,
105186.00,0.00,-0.03,1.02,151,
105228.00,0.02,0.00,1.00,152,
105272.00,0.05,0.02,1.02,153,
105314.00,0.02,0.03,1.00,149,
105357.00,0.02,0.03,1.00,149,
105398.00,0.00,0.03,1.02,149,
105441.00,0.00,0.00,1.03,150,
105485.00,-0.02,-0.02,1.00,150,
105528.00,0.00,0.00,1.00,150,
105570.00,0.02,0.00,1.00,150,
105612.00,0.02,0.00,1.00,150,
105654.00,0.00,0.02,1.00,148,
105697.00,0.00,0.05,1.02,149,
105739.00,0.00,0.00,1.00,148,
105783.00,-0.02,0.02,1.00,151,
105825.00,-0.02,-0.02,1.03,151,
105868.00,0.00,-0.03,0.98,150,
105910.00,0.02,0.00,1.00,148,
105968.00,0.00,0.02,1.00,152,
106018.00,0.03,0.02,1.00,150,
106079.00,0.03,0.03,1.00,149,
106121.00,-0.02,0.00,1.00,150,
106164.00,-0.03,0.03,1.02,149,
106206.00,-0.02,-0.03,1.02,149,
106268.00,0.00,0.00,1.02,150,
106309.00,0.00,-0.02,1.02,150,
106352.00,0.02,0.02,1.00,149,
106395.00,0.02,0.02,1.00,155,
106437.00,0.03,0.05,1.00,151,
106479.00,0.00,0.03,1.02,152,
106522.00,-0.02,0.00,1.00,144,
106564.00,0.00,0.00,1.02,152,
106606.00,0.00,0.00,1.02,152,
106647.00,0.00,-0.02,1.00,148,
106692.00,0.03,0.00,1.03,152,
106733.00,0.00,0.02,0.98,148,
106776.00,0.03,0.02,1.02,149,
106818.00,0.00,0.00,1.02,148,
106860.00,-0.02,0.00,1.02,150,
106903.00,0.00,0.02,1.00,149,
106945.00,-0.02,0.00,1.02,146,
106988.00,-0.03,-0.02,1.00,149,
107031.00,0.00,0.00,1.02,148,
107073.00,0.02,0.00,1.02,153,
107115.00,0.02,0.02,1.00,148,
107157.00,-0.02,0.02,1.00,148,
107200.00,0.00,0.02,1.02,146,
107242.00,-0.03,0.00,1.00,149,
107286.00,-0.02,0.02,1.00,150,
107329.00,-0.02,0.00,1.00,151,
107372.00,0.00,-0.02,1.02,148,
107414.00,0.02,-0.02,1.03,149,
107457.00,0.02,-0.02,1.02,148,
107499.00,0.02,0.02,1.00,148,
107542.00,0.00,0.02,1.03,146,
107586.00,-0.02,0.00,1.00,150,
107631.00,-0.03,-0.02,1.00,149,
107675.00,-0.02,0.02,1.02,148,
107717.00,0.02,-0.02,1.00,150,
107760.00,0.02,0.03,1.00,148,
107802.00,0.02,0.00,1.02,148,
107845.00,0.00,0.02,0.98,150,
107889.00,0.00,0.02,1.02,149,
107932.00,-0.02,0.02,1.00,149,
107976.00,0.00,0.02,1.02,150,
108018.00,0.00,0.02,0.97,149,
108062.00,0.00,0.00,1.00,150,
108227.00,0.00,0.02,1.02,148,
108272.00,-0.02,0.02,1.02,148,
108334.00,-0.02,0.03,1.02,149,
108376.00,-0.02,-0.02,0.98,148,
108418.00,0.00,0.00,1.00,149,
108461.00,0.03,-0.02,1.00,149,
108504.00,0.00,0.02,1.02,148,
108547.00,0.00,0.05,1.02,149,
108589.00,0.00,0.03,1.02,147,
108631.00,0.00,0.03,1.00,150,
